# LAMMPS data file written by OVITO Basic 3.8.0

192 atoms
3 atom types

-1.42866539 10.00065773 xlo xhi
-2.4745210425 7.4235631275 ylo yhi
0.0 14.06156851 zlo zhi
-5.71466156 0.0 0.0 xy xz yz

Atoms  # atomic

62 3 1.4286654043 0.8248403392 4.6871894565
63 3 -1.4286653749e-08 1.6496807032 9.3743790535
64 28 -1.4286653749e-08 1.6496807032 2.3435947985
65 28 0.0 0.0 7.030784255
66 28 1.4286654043 0.8248403392 11.7179737115
67 8 1.4286654043 0.8248403392 1.2985764306
68 8 0.0 0.0 3.3886130258
69 8 -1.4286653749e-08 1.6496807032 5.9857660277
70 8 1.4286654043 0.8248403392 8.0758024823
71 8 0.0 0.0 10.6729554842
72 8 -1.4286653749e-08 1.6496807032 12.7629920794
73 3 -1.42866539 2.4745210425 0.0
74 3 1.4286654526e-08 3.2993613817 4.6871894565
75 3 -1.4286654043 4.1242017457 9.3743790535
76 28 -1.4286654043 4.1242017457 2.3435947985
77 28 -1.42866539 2.4745210425 7.030784255
78 28 1.4286654526e-08 3.2993613817 11.7179737115
79 8 1.4286654526e-08 3.2993613817 1.2985764306
80 8 -1.42866539 2.4745210425 3.3886130258
81 8 -1.4286654043 4.1242017457 5.9857660277
82 8 1.4286654526e-08 3.2993613817 8.0758024823
83 8 -1.42866539 2.4745210425 10.6729554842
84 8 -1.4286654043 4.1242017457 12.7629920794
85 3 -2.85733078 4.949042085 0.0
86 3 -1.4286653757 5.7738824242 4.6871894565
87 3 -2.8573307943 6.5987227882 9.3743790535
88 28 -2.8573307943 6.5987227882 2.3435947985
89 28 -2.85733078 4.949042085 7.030784255
90 28 -1.4286653757 5.7738824242 11.7179737115
91 8 -1.4286653757 5.7738824242 1.2985764306
92 8 -2.85733078 4.949042085 3.3886130258
93 8 -2.8573307943 6.5987227882 5.9857660277
94 8 -1.4286653757 5.7738824242 8.0758024823
95 8 -2.85733078 4.949042085 10.6729554842
96 8 -2.8573307943 6.5987227882 12.7629920794
97 3 4.28599617 -2.4745210425 0.0
98 3 5.7146615743 -1.6496807032 4.6871894565
99 3 4.2859961557 -0.8248403392 9.3743790535
100 28 4.2859961557 -0.8248403392 2.3435947985
101 28 4.28599617 -2.4745210425 7.030784255
102 28 5.7146615743 -1.6496807032 11.7179737115
103 8 5.7146615743 -1.6496807032 1.2985764306
104 8 4.28599617 -2.4745210425 3.3886130258
105 8 4.2859961557 -0.8248403392 5.9857660277
106 8 5.7146615743 -1.6496807032 8.0758024823
107 8 4.28599617 -2.4745210425 10.6729554842
108 8 4.2859961557 -0.8248403392 12.7629920794
109 3 2.85733078 0.0 0.0
110 3 4.2859961843 0.8248403392 4.6871894565
111 3 2.8573307657 1.6496807032 9.3743790535
112 28 2.8573307657 1.6496807032 2.3435947985
113 28 2.85733078 0.0 7.030784255
114 28 4.2859961843 0.8248403392 11.7179737115
115 8 4.2859961843 0.8248403392 1.2985764306
116 8 2.85733078 0.0 3.3886130258
117 8 2.8573307657 1.6496807032 5.9857660277
118 8 4.2859961843 0.8248403392 8.0758024823
119 8 2.85733078 0.0 10.6729554842
120 8 2.8573307657 1.6496807032 12.7629920794
121 3 1.42866539 2.4745210425 0.0
122 3 2.8573307943 3.2993613817 4.6871894565
123 3 1.4286653757 4.1242017457 9.3743790535
124 28 1.4286653757 4.1242017457 2.3435947985
125 28 1.42866539 2.4745210425 7.030784255
126 28 2.8573307943 3.2993613817 11.7179737115
127 8 2.8573307943 3.2993613817 1.2985764306
128 8 1.42866539 2.4745210425 3.3886130258
129 8 1.4286653757 4.1242017457 5.9857660277
130 8 2.8573307943 3.2993613817 8.0758024823
131 8 1.42866539 2.4745210425 10.6729554842
132 8 1.4286653757 4.1242017457 12.7629920794
133 3 8.881784197e-16 4.949042085 0.0
134 3 1.4286654043 5.7738824242 4.6871894565
135 3 -1.4286652861e-08 6.5987227882 9.3743790535
136 28 -1.4286652861e-08 6.5987227882 2.3435947985
137 28 8.881784197e-16 4.949042085 7.030784255
138 28 1.4286654043 5.7738824242 11.7179737115
139 8 1.4286654043 5.7738824242 1.2985764306
140 8 8.881784197e-16 4.949042085 3.3886130258
141 8 -1.4286652861e-08 6.5987227882 5.9857660277
142 8 1.4286654043 5.7738824242 8.0758024823
143 8 8.881784197e-16 4.949042085 10.6729554842
144 8 -1.4286652861e-08 6.5987227882 12.7629920794
145 3 7.14332695 -2.4745210425 0.0
146 3 8.5719923543 -1.6496807032 4.6871894565
147 3 7.1433269357 -0.8248403392 9.3743790535
148 28 7.1433269357 -0.8248403392 2.3435947985
149 28 7.14332695 -2.4745210425 7.030784255
150 28 8.5719923543 -1.6496807032 11.7179737115
151 8 8.5719923543 -1.6496807032 1.2985764306
152 8 7.14332695 -2.4745210425 3.3886130258
153 8 7.1433269357 -0.8248403392 5.9857660277
154 8 8.5719923543 -1.6496807032 8.0758024823
155 8 7.14332695 -2.4745210425 10.6729554842
156 8 7.1433269357 -0.8248403392 12.7629920794
157 3 5.71466156 0.0 0.0
158 3 7.1433269643 0.8248403392 4.6871894565
159 3 5.7146615457 1.6496807032 9.3743790535
160 28 5.7146615457 1.6496807032 2.3435947985
161 28 5.71466156 0.0 7.030784255
162 28 7.1433269643 0.8248403392 11.7179737115
163 8 7.1433269643 0.8248403392 1.2985764306
164 8 5.71466156 0.0 3.3886130258
165 8 5.7146615457 1.6496807032 5.9857660277
166 8 7.1433269643 0.8248403392 8.0758024823
167 8 5.71466156 0.0 10.6729554842
168 8 5.7146615457 1.6496807032 12.7629920794
169 3 4.28599617 2.4745210425 0.0
170 3 5.7146615743 3.2993613817 4.6871894565
171 3 4.2859961557 4.1242017457 9.3743790535
172 28 4.2859961557 4.1242017457 2.3435947985
173 28 4.28599617 2.4745210425 7.030784255
174 28 5.7146615743 3.2993613817 11.7179737115
175 8 5.7146615743 3.2993613817 1.2985764306
176 8 4.28599617 2.4745210425 3.3886130258
177 8 4.2859961557 4.1242017457 5.9857660277
178 8 5.7146615743 3.2993613817 8.0758024823
179 8 4.28599617 2.4745210425 10.6729554842
180 8 4.2859961557 4.1242017457 12.7629920794
181 3 2.85733078 4.949042085 0.0
182 3 4.2859961843 5.7738824242 4.6871894565
183 3 2.8573307657 6.5987227882 9.3743790535
184 28 2.8573307657 6.5987227882 2.3435947985
185 28 2.85733078 4.949042085 7.030784255
186 28 4.2859961843 5.7738824242 11.7179737115
187 8 4.2859961843 5.7738824242 1.2985764306
188 8 2.85733078 4.949042085 3.3886130258
189 8 2.8573307657 6.5987227882 5.9857660277
190 8 4.2859961843 5.7738824242 8.0758024823
191 8 2.85733078 4.949042085 10.6729554842
192 8 2.8573307657 6.5987227882 12.7629920794
